,id,sequence,sitzung,speaker,speaker_cleaned,speaker_fp,speaker_key,speaker_party,text,top,top_id,type,wahlperiode
139,118111,139,126,Vizepräsidentin Claudia Roth,Claudia Roth,claudia-roth,426.0,,"Danke, Herr Barthle. - Dann hat der Kollege Krischer eine Zusatzfrage.",TOP 2 Fragestunde,2327,chair,18
140,118112,140,126,Oliver Krischer (BÜNDNIS 90/DIE GRÜNEN),Oliver Krischer,oliver-krischer,190.0,gruene,"Herr Staatssekretär, ich kann, ehrlich gesagt, Ihre Nichtantwort an dieser Stelle nicht verstehen; denn im Raume steht die Manipulation einer Software, um bestimmte Abgaswerte unter Prüfbedingungen zu erreichen. Ich möchte an dieser Stelle die Frage des Kollegen Kühn präzisieren: Können Sie uns den Rechtsrahmen, also die Paragrafen, in denen die Straf- und Sanktionsbewehrung für so etwas geregelt ist, nennen, sowohl für die juristische Person, also für das handelnde bzw. nicht handelnde Unternehmen, als auch in zweiter Linie für die Personen, die entsprechende Manipulationen durchgeführt haben? Welche Rechtsgrundlage ist hier also einschlägig? Dass Sie nicht sagen können, wie das im Detail aussieht, ist mir völlig klar. Aber Sie müssen doch hier eine einschlägige Rechtsgrundlage nennen können.",TOP 2 Fragestunde,2327,speech,18
141,118113,141,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,617.0,,"Herr Kollege Krischer, Sie wissen ganz genau, dass es sich um einen Verstoß, also um Regelwidrigkeiten bei Dieselfahrzeugen auf dem amerikanischen Markt handelt. Darüber hinaus kennen wir die präziseren Umstände nicht. Wir wissen beispielsweise nicht, wie dies für den europäischen oder gar für den deutschen Markt zu bewerten ist. Über das amerikanische Rechtssystem müssen Sie sich in Amerika kundig machen.",TOP 2 Fragestunde,2327,speech,18
142,118114,142,126,Vizepräsidentin Claudia Roth,Claudia Roth,claudia-roth,426.0,,"Danke, Herr Staatssekretär. - Die nächste Frage hat die Kollegin Wilms.",TOP 2 Fragestunde,2327,chair,18
143,118115,143,126,Dr. Valerie Wilms (BÜNDNIS 90/DIE GRÜNEN),Dr. Valerie Wilms,valerie-wilms,16.0,gruene,"Vielen Dank. - Herr Staatssekretär, ich komme auf Ihre Antwort auf die Frage des Kollegen Kühn zurück. Kollege Kühn hat ja nach dem Rechtsrahmen gefragt, also danach, was in Deutschland geltendes Recht ist, nicht nach dem amerikanischen Recht und auch nicht nach dem konkreten Fall, der nun im Raum steht. Ich will da jetzt ganz gezielt nachfragen: Gibt es im geltenden deutschen Rechtsrahmen - egal ob die Grundlage nun ein deutsches Gesetz oder eine europäische Verordnung ist - bei solchen Verstößen gegen die Zulassungsbestimmungen über die Möglichkeit, die Betriebserlaubnis zu entziehen, wie Sie es eben gesagt haben, hinaus weitere Möglichkeiten, beispielsweise Geldstrafen wegen begangener Ordnungswidrigkeiten zu verhängen? Was sieht da der Rechtsrahmen, der hier gültig ist, vor, und gegen wen richten sich diese Strafen? - Danke.",TOP 2 Fragestunde,2327,speech,18
144,118116,144,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,617.0,,"Frau Kollegin, Sie sprechen ganz bewusst von „solchen Verstößen“. Das ist ein semantisch ausgesprochen unscharfer Begriff. Diesen können weder Sie noch ich präzisieren. Deshalb kann ich Ihre Frage auch nicht beantworten.",TOP 2 Fragestunde,2327,speech,18
145,118117,145,126,,,,,,Lachen des Abg. Stephan Kühn (Dresden) [BÜNDNIS 90/DIE GRÜNEN],TOP 2 Fragestunde,2327,poi,18
146,118118,146,126,Dr. Valerie Wilms [BÜNDNIS 90/DIE GRÜNEN],Dr. Valerie Wilms,valerie-wilms,16.0,gruene,Das ist ja ein Skandal!,TOP 2 Fragestunde,2327,poi,18
147,118119,147,126,Oliver Krischer [BÜNDNIS 90/DIE GRÜNEN],Oliver Krischer,oliver-krischer,190.0,gruene,Das ist doch unglaublich!,TOP 2 Fragestunde,2327,poi,18
148,118120,148,126,Vizepräsidentin Claudia Roth,Claudia Roth,claudia-roth,426.0,,Die nächste Frage stellt die Kollegin Paus.,TOP 2 Fragestunde,2327,chair,18
149,118121,149,126,Dr. Valerie Wilms [BÜNDNIS 90/DIE GRÜNEN],Dr. Valerie Wilms,valerie-wilms,16.0,gruene,Das war eine ganz präzise Frage!,TOP 2 Fragestunde,2327,poi,18
150,118122,150,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,617.0,,Welche Verstöße sind es? Können Sie es präzisieren?,TOP 2 Fragestunde,2327,speech,18
151,118123,151,126,Vizepräsidentin Claudia Roth,Claudia Roth,claudia-roth,426.0,,"Moment! Jetzt ist die Kollegin Paus dran. Dann gebe ich Ihnen ausführlich die Möglichkeit, zu antworten, Herr Staatssekretär.

Frau Paus.",TOP 2 Fragestunde,2327,chair,18
152,118124,152,126,Lisa Paus (BÜNDNIS 90/DIE GRÜNEN),Lisa Paus,lisa-paus,452.0,gruene,"Herr Staatssekretär, ich frage Sie: Unter welchen Bedingungen kann die Typgenehmigung entzogen werden? Unter welchen Bedingungen kann man die Zulassungsbescheinigung verlieren?

Ich möchte einen weiteren Aspekt hinzufügen. Sie wissen genauso gut wie ich, dass die Kfz-Steuer inzwischen eine CO2-Komponente enthält. Der zulässige Wert bei dieser Komponente ergibt sich aus der Zulassungsbescheinigung. Sollte sich herausstellen, dass der dort angegebene Wert betreffend den CO2-Ausstoß falsch ist: Inwieweit werden damit Kfz-Steuerbescheide rechtsunwirksam?",TOP 2 Fragestunde,2327,speech,18
153,118125,153,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,617.0,,Für die Typgenehmigungen gibt es klare Regeln; es müssen bestimmte Werte eingehalten werden. Diese werden gemessen und teilweise auch nachgemessen.,TOP 2 Fragestunde,2327,speech,18
154,118126,154,126,,,,,,Lachen bei Abgeordneten des BÜNDNISSES 90/DIE GRÜNEN,TOP 2 Fragestunde,2327,poi,18
155,118127,155,126,Oliver Krischer [BÜNDNIS 90/DIE GRÜNEN],Oliver Krischer,oliver-krischer,190.0,gruene,Wann? In welchem Fall?,TOP 2 Fragestunde,2327,poi,18
156,118128,156,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,617.0,,"Deshalb kann bei Verstoß gegen diese Regeln die Typzulassung entzogen werden. Die Zulassung orientiert sich ja nicht an den Verbrauchswerten, die angegeben werden, sondern an den Grenzwerten der Schadstoffe.",TOP 2 Fragestunde,2327,speech,18
157,118129,157,126,Vizepräsidentin Claudia Roth,Claudia Roth,claudia-roth,426.0,,Die Kollegin Keul hat die nächste Frage.,TOP 2 Fragestunde,2327,chair,18
158,118130,158,126,Katja Keul (BÜNDNIS 90/DIE GRÜNEN),Katja Keul,katja-keul,201.0,gruene,"Ich muss an der gleichen Stelle nachfragen. Wenn Westernstiefel tragende Leute aus der Tuner-Szene irgendwie an ihren mit Fuchsschwänzen behängten Maschinen rumschrauben, um die Maschinen irgendwie lauter und dreckiger zu machen, und damit die Abgaswerte ändern, dann ist die Konsequenz relativ klar: Dann erlischt die Betriebserlaubnis, und zwar sofort.

(Zuruf der Abg. Britta Haßelmann [BÜNDNIS 90/DIE GRÜNEN]

- Ich wollte hier keine weiteren Automarken nennen, Kollegin Haßelmann. - Deswegen frage ich jetzt noch einmal: Warum gilt dann nicht für die möglicherweise Tausende oder Zehntausende von deutschen Autos, um die es jetzt geht, dass in kürzester Zeit die Betriebserlaubnis erlöschen könnte und die Leute ihre Fahrzeuge dann nicht mehr auf der Straße bewegen können?",TOP 2 Fragestunde,2327,speech,18
159,118131,159,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,617.0,,"Frau Kollegin Keul, ich muss nochmals darauf hinweisen: Wir wissen noch nicht, um welche Sachzusammenhänge es sich handelt. Wenn Sie das genauer sagen können, dann tun Sie das vor versammelter Öffentlichkeit;",TOP 2 Fragestunde,2327,speech,18
160,118132,160,126,Katja Keul [BÜNDNIS 90/DIE GRÜNEN],Katja Keul,katja-keul,201.0,gruene,Veränderte Abgaswerte!,TOP 2 Fragestunde,2327,poi,18
161,118133,161,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,617.0,,"ich kann es nicht, und deshalb ist diese Frage nicht relevant.",TOP 2 Fragestunde,2327,speech,18
162,118134,162,126,Vizepräsidentin Claudia Roth,Claudia Roth,claudia-roth,426.0,,Dann hat die nächste Frage der Kollege Wunderlich.,TOP 2 Fragestunde,2327,chair,18
163,118135,163,126,Jörn Wunderlich (DIE LINKE),Jörn Wunderlich,jorn-wunderlich,357.0,linke,"Ich möchte eine ganz konkrete Frage stellen und erwarte auch eine ganz konkrete Antwort. Es geht um die in Artikel 13 genannten Sanktionen der EU-Richtlinie von 2007. Ist die Richtlinie in dieser Hinsicht in bundesdeutsches Recht umgesetzt worden, und wenn ja, wann und wo finden sich die entsprechenden Sanktionen?",TOP 2 Fragestunde,2327,speech,18
164,118136,164,126,Stephan Kühn (Dresden) [BÜNDNIS 90/DIE GRÜNEN],Stephan Kühn,stephan-kuhn,500.0,gruene,Das war auch meine Ausgangsfrage! Vielleicht können Sie sie dem Kollegen Wunderlich beantworten!,TOP 2 Fragestunde,2327,poi,18
165,118137,165,126,Jörn Wunderlich (DIE LINKE),Jörn Wunderlich,jorn-wunderlich,357.0,linke,"Da hilft das iPad nicht weiter, Herr Staatssekretär.",TOP 2 Fragestunde,2327,speech,18
166,118138,166,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,617.0,,"Doch! - Nochmals: Über Sanktionen kann man dann reden, wenn man Sachverhalte genau kennt. Der Bundesregierung sind keine Sachverhalte bekannt, und ihr waren auch zu früheren Zeiten, vor diesem Wochenende, entsprechende Sachverhalte nicht bekannt. Wir sind mitten in der Aufklärung der Sachverhalte. Erst wenn das geschehen ist, kann ich Ihnen nähere Auskunft geben.",TOP 2 Fragestunde,2327,speech,18
167,118139,167,126,Jörn Wunderlich [DIE LINKE],Jörn Wunderlich,jorn-wunderlich,357.0,linke,"„Ist die Richtlinie umgesetzt worden?“, war die Frage, Frau Präsidentin!",TOP 2 Fragestunde,2327,poi,18
168,118140,168,126,Vizepräsidentin Claudia Roth,Claudia Roth,claudia-roth,426.0,,"Es gibt weitere Fragen zu der Frage 7, und zwar zunächst vom Kollegen Krischer.",TOP 2 Fragestunde,2327,chair,18
169,118141,169,126,Oliver Krischer (BÜNDNIS 90/DIE GRÜNEN),Oliver Krischer,oliver-krischer,190.0,gruene,"Herr Staatssekretär, ich kann Ihre Antwort jetzt nur so verstehen, dass Sie uns hier nicht sagen können, in welcher Form die entsprechende EU-Richtlinie in deutsches Recht umgesetzt worden ist. Anders ist Ihre Antwort nicht zu interpretieren. Es geht nicht um einen konkreten Fall. Wir fragen jetzt ganz allgemein. Das war die Frage des Kollegen Kühn; der Kollege Wunderlich hat das noch einmal genau so gefragt. Sie können also die Antwort darauf, wo Sanktionsmöglichkeiten in Deutschland existieren, nicht liefern.

Deshalb meine konkrete Nachfrage: In den USA führt das, was wir an Softwaremanipulationen zur Veränderung von Abgaswerten zur Kenntnis bekommen haben, zu strafrechtlichen Ermittlungen. Da scheint das sogar ein Straftatbestand zu sein, wenn ich das richtig interpretiere. Kann es sein, dass die gleiche Handlung am gleichen Motor - da werden ja ähnliche Motoren verwendet - in Deutschland überhaupt keine Ordnungswidrigkeit, Straftat oder irgendein Verstoß gegen Recht ist?",TOP 2 Fragestunde,2327,speech,18
170,118142,170,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,617.0,,"Herr Krischer, Sie stellen wiederholt eine spekulative Frage, ordentlicherweise auch mit „Kann es sein ...?“ eingeleitet. Ich kann zu spekulativen Fragen nur spekulative Antworten geben, aber spekulative Antworten gibt die Bundesregierung nicht.",TOP 2 Fragestunde,2327,speech,18
171,118143,171,126,Max Straubinger [CDU/CSU],Max Straubinger,max-straubinger,387.0,cducsu,Das ist gut so!,TOP 2 Fragestunde,2327,poi,18
172,118144,172,126,Vizepräsidentin Claudia Roth,Claudia Roth,claudia-roth,426.0,,Dann hat die nächste Frage Frau Haßelmann.,TOP 2 Fragestunde,2327,chair,18
173,118145,173,126,Britta Haßelmann (BÜNDNIS 90/DIE GRÜNEN),Britta Haßelmann,britta-haßelmann,547.0,gruene,"Vielen Dank, Frau Präsidentin. - Herr Staatssekretär, wir sind jetzt in der neunten oder zehnten Runde, und zwar immer noch zur ersten Frage zum Bereich „Abgasskandal VW“. Merken Sie eigentlich nicht, wie lächerlich Sie sich mit der Nichtbeantwortung dieser Fragen machen?",TOP 2 Fragestunde,2327,speech,18
174,118146,174,126,Zuruf von der CDU/CSU,von der CDU/CSU,von-der-cdu-csu,,cducsu,Das ist unparlamentarisch!,TOP 2 Fragestunde,2327,poi,18
175,118147,175,126,Britta Haßelmann (BÜNDNIS 90/DIE GRÜNEN),Britta Haßelmann,britta-haßelmann,547.0,gruene,"Man bekommt ja den Eindruck, als wollten Sie auf der Regierungsbank das Ganze aussitzen. Letzte Woche noch der Chefaufklärer, und jetzt einfach dem Parlament jede Art von Antwort und Information nicht geben! Dabei sind Sie verpflichtet, vollständig und wahrheitsgemäß zu antworten.",TOP 2 Fragestunde,2327,speech,18
176,118148,176,126,Max Straubinger [CDU/CSU],Max Straubinger,max-straubinger,387.0,cducsu,Eben! Das tut er ja!,TOP 2 Fragestunde,2327,poi,18
177,118149,177,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,617.0,,"Frau Kollegin, wir sind mitten in der Aufklärung eines sehr schwierigen Sachverhalts,",TOP 2 Fragestunde,2327,speech,18
178,118150,178,126,Britta Haßelmann [BÜNDNIS 90/DIE GRÜNEN],Britta Haßelmann,britta-haßelmann,547.0,gruene,"Ganz brutale Aufklärung, das merkt man!",TOP 2 Fragestunde,2327,poi,18
179,118151,179,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,617.0,,"der sehr große Auswirkungen nicht nur auf die deutsche Wirtschaft, sondern auch auf unser gesamtes Staatswesen haben kann. In einer solch hochkomplexen Angelegenheit von größter Bedeutung ist aufzuklären, auch Transparenz herzustellen,",TOP 2 Fragestunde,2327,speech,18
180,118152,180,126,Britta Haßelmann [BÜNDNIS 90/DIE GRÜNEN],Britta Haßelmann,britta-haßelmann,547.0,gruene,"Ja, Transparenz gehört ins Parlament!",TOP 2 Fragestunde,2327,poi,18
181,118153,181,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,617.0,,"aber immer auf dem Boden der Tatsachen; und über die Tatsachen können wir dann informieren, wenn sie uns vorliegen, und nicht zuvor.",TOP 2 Fragestunde,2327,speech,18
182,118154,182,126,Johannes Singhammer [CDU/CSU],Johannes Singhammer,johannes-singhammer,322.0,cducsu,Völlig richtig!,TOP 2 Fragestunde,2327,poi,18
183,118155,183,126,Vizepräsidentin Claudia Roth,Claudia Roth,claudia-roth,426.0,,"Danke, Herr Staatssekretär. - Dann hat die nächste Frage Dr. Hofreiter.",TOP 2 Fragestunde,2327,chair,18
184,118156,184,126,Dr. Anton Hofreiter (BÜNDNIS 90/DIE GRÜNEN),Dr. Anton Hofreiter,anton-hofreiter,533.0,gruene,"Herr Staatssekretär, ich kann ja verstehen, dass Sie angesichts des Zustandes Ihres Ministeriums nicht in der Lage sind, uns Antworten auf Fragen im Zusammenhang mit dem VWSkandal zu geben.",TOP 2 Fragestunde,2327,speech,18
185,118157,185,126,Max Straubinger [CDU/CSU],Max Straubinger,max-straubinger,387.0,cducsu,Ah geh! Hören Sie auf!,TOP 2 Fragestunde,2327,poi,18
186,118158,186,126,Dr. Anton Hofreiter (BÜNDNIS 90/DIE GRÜNEN),Dr. Anton Hofreiter,anton-hofreiter,533.0,gruene,"Aber worauf wir eine Antwort erwarten können, ist die Frage: Haben Sie die EU-Richtlinie auf nationaler Ebene umgesetzt, wie haben Sie sie umgesetzt, und wo - in welchem Gesetz oder in welcher Verordnung - finden wir diese Umsetzung? Diese Frage können Sie beantworten. Sie hätten sie eigentlich schon vor zwei Jahren beantworten müssen; denn die Richtlinie müsste schon längst umgesetzt sein.

Die Frage ist also nicht, was Sie über den VWSkandal wissen - da erwarten wir nicht viel von Ihnen -, sondern: Wo haben Sie die Richtlinie umgesetzt, wo stehen die Sanktionsmöglichkeiten, und bis zu welcher Höhe bestehen Sanktionsmöglichkeiten?",TOP 2 Fragestunde,2327,speech,18
187,118159,187,126,Jörn Wunderlich [DIE LINKE],Jörn Wunderlich,jorn-wunderlich,357.0,linke,Genau!,TOP 2 Fragestunde,2327,poi,18
188,118160,188,126,Dr. Anton Hofreiter (BÜNDNIS 90/DIE GRÜNEN),Dr. Anton Hofreiter,anton-hofreiter,533.0,gruene,"Das müssen Sie beantworten können; denn das ist eine rechtliche Frage, die unabhängig vom aktuellen Skandal ist.",TOP 2 Fragestunde,2327,speech,18
189,118161,189,126,,,,,,Beifall beim BÜNDNIS 90/DIE GRÜNEN,TOP 2 Fragestunde,2327,poi,18
190,118162,190,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,617.0,,"Ich habe Ihnen bereits mitgeteilt, dass im Falle eines erkennbaren Verstoßes gegen diese Richtlinie die höchstmögliche Sanktion der Entzug der Typgenehmigung ist. Das finden Sie auch in unseren Unterlagen. Alles andere ist dahingestellt.",TOP 2 Fragestunde,2327,speech,18
191,118163,191,126,Vizepräsidentin Claudia Roth,Claudia Roth,claudia-roth,426.0,,"Vielen Dank, Herr Staatssekretär. - Ich möchte den Kolleginnen Keul, Wilms und Paus mitteilen, dass ich ihnen in der Fragerunde zur Frage 7 nicht noch ein weiteres Mal das Wort erteilen kann, da sie schon Fragen gestellt haben.",TOP 2 Fragestunde,2327,chair,18
